id_hex,lon,lat,ds_codigo,ds_nome,ds_subpref,iptc_2025,classe_iptc,pop_total,renda_per_capita,decil_renda,pct60,pct60_car,penal_car,dep_pico,deficit
89a81017443ffff,-46.7353935623107,-23.842529691913,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,1135,429.1,2.0,0.3898356196988306,5.702992398552039,14.629223473621813,0.9877282250823106,14912.225174899511
89a81017447ffff,-46.7384050997605,-23.8408578540619,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,602,350.8,1.0,0.7380764489140871,6.337948429392265,8.587116468378209,8.317083509961847,7699.750699481584
89a8101744bffff,-46.732291078959,-23.8411461272349,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,31,260.7,1.0,0.7444600938424689,6.6877490632506555,8.98335467349552,12.481997119539127,396.3008971798599
89a8101744fffff,-46.7353026439398,-23.8394743201161,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,576,229.3,1.0,0.7914564300346739,6.936422362745858,8.764124087591242,6.956046529783746,7336.456457953266
89a81017453ffff,-46.7354844814131,-23.8455849487566,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,989,353.9,1.0,0.30058013178616116,5.518473286323517,18.35940803382664,20.60732498840983,13082.274292502121
89a81017457ffff,-46.7384960326005,-23.8439131589647,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,514,358.1,1.0,0.3876692243611445,5.518473286323517,14.235004843156247,31.436685926941532,6754.315060153658
89a8101745bffff,-46.73238198338,-23.8442014509265,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,104,265.6,1.0,0.32415051306018655,5.985345924230467,18.46471217251827,9.312293006039353,1373.2377869402421
89a8101747bffff,-46.7383141677876,-23.837802433999,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,245,159.7,1.0,0.8775923086610753,6.848871105832168,7.804160358106774,10.467948951023525,3099.438085081237
89a81017487ffff,-46.7509057835104,-23.8494460530725,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,14,486.5,3.0,0.9167607363664408,5.778845120642224,6.303547797592791,4.1272965879265096,176.56238973105272
89a810174abffff,-46.7507238018348,-23.8433358627673,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,18,371.9,1.0,0.27157931953233594,4.123661312107666,15.184003403531163,12.814974802015838,238.62205230008166
89a810174afffff,-46.7537351734094,-23.8416637760042,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,20,659.7,5.0,0.12510210943358294,3.631600717741218,29.029092588316786,4.638801642908915,268.0651578687325
89a810174b7ffff,-46.7569285404496,-23.8461019925537,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,256,487.5,3.0,0.18561675253294943,4.22837042009583,22.780112044817926,29.53033662568031,3415.742272086338
89a810174bbffff,-46.7508147923001,-23.8463910154708,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,28,486.5,3.0,0.706389306441531,5.671536338248837,8.028910243304027,13.301519644180877,359.0151795000029
89a810174c7ffff,-46.7416894383708,-23.8483516518982,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,565,299.6,1.0,0.27111715519362956,4.73833988258715,17.47709354357554,30.018008034353787,7490.342208937266
89a810174cfffff,-46.7385869661706,-23.8469683490075,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,501,365.8,1.0,0.11302806608487881,4.262599466431271,37.71275236391516,0.3590664272890485,6721.08130032945
89a8101750bffff,-46.7625869519684,-23.8305360092233,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,1,768.6,6.0,0.0,4.243939581256001,,,13.528360002870206
89a8101751bffff,-46.7626779954686,-23.8335915835857,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,35,949.6,7.0,0.0,4.0549721372674306,,,473.49260010045725
89a81017543ffff,-46.7564734555106,-23.8308251750853,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,13,653.7,5.0,0.001184296117935096,5.159573792046845,4356.658536585366,0.0,175.8532841877795
89a8101754bffff,-46.7533711657185,-23.8294418246028,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,1,467.3,3.0,0.001184296117935096,5.574481827120497,4707.0,0.0,13.52717570675227
89a81017553ffff,-46.7565644707861,-23.8338807684746,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,63,901.4,7.0,0.0,4.282183680283954,,,852.286680180823
89a81017557ffff,-46.7595757321771,-23.8322084281178,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,70,982.4,7.0,0.001184296117935096,4.6629493248356715,3937.317073170732,0.0,946.9022994726589
89a81017563ffff,-46.7624048674907,-23.8244245156755,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,8,467.3,3.0,0.0012420666602733935,4.388568133999928,3533.279069767442,0.0,108.21694348967947
89a8101756bffff,-46.7593026478912,-23.8230411595803,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,78,436.8,2.0,0.0012420666602733935,5.3442662159023815,4302.720930232558,0.0,1055.1151990243748
89a81017573ffff,-46.7624959092526,-23.8274803199386,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,22,467.3,3.0,0.001184296117935096,3.7802732084488264,3192.0,0.0,297.59786554855
89a810175cbffff,-46.7566554869593,-23.8369362467948,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,5,647.0,5.0,0.0,2.654238682461903,,,67.64180001435103
89a810175cfffff,-46.7596667618997,-23.8352639545533,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,8,634.3,5.0,0.0,4.373374481364956,,,108.22688002296165
89a810175dbffff,-46.7567465040432,-23.8399916102334,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,19,477.0,3.0,0.0002021968981840408,3.1341674629373086,15500.57142857143,0.0,257.0349983134684
89a81017603ffff,-46.7228926913133,-23.8339392098928,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,15,341.3,1.0,0.7469153418918466,5.904091656431652,7.904632995591307,2.330919308243302,191.7216699146754
89a81017607ffff,-46.7259043253005,-23.8322674463089,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,1492,475.5,3.0,0.4879011153180904,7.267649767242484,14.895743295245989,8.547008547008547,19456.36466022776
89a8101760bffff,-46.7197901705754,-23.8325551886821,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,511,438.4,2.0,0.3041041348687973,5.328350431488181,17.521466565349545,2.3626640738940203,6757.5947485487195
89a8101760fffff,-46.7228018321575,-23.8308834557728,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,502,406.1,2.0,0.6913400801624046,6.192164465801572,8.956756079217849,14.227079654464756,6444.184001199316
89a81017613ffff,-46.7229835508755,-23.836994848875,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,74,163.3,1.0,0.6008425255894617,6.497568437872982,10.81409547617903,2.7666617261992985,956.6362933187751
89a81017617ffff,-46.7259951988132,-23.8353231335562,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,887,391.2,1.0,0.5838868714131714,6.784196983684443,11.61902641733452,-4.808099835177773,11481.74766760239
89a8101761bffff,-46.7198810159017,-23.8356108947222,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,7,136.6,1.0,0.6816635143207397,5.957298325925224,8.739353362430611,17.489793886288957,89.92687541984627
89a81017623ffff,-46.7288250317387,-23.8275397538995,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,323,659.3,5.0,0.9927578848124711,7.401186375857459,7.455177631004685,10.174707485173906,4048.9994841326484
89a81017627ffff,-46.73183656939,-23.8258677849799,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,1002,541.0,4.0,1.4247082298759204,8.464424322322653,5.9411633517831435,20.984595761381474,12127.859076540275
89a8101762bffff,-46.7257225808269,-23.8261557270488,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,628,506.7,3.0,0.7226228288385925,7.250463030896842,10.033537194707598,8.331529034772442,8042.002945291854
89a8101762fffff,-46.728734146049,-23.824483788802,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,452,545.8,4.0,0.710086621151182,7.647606624201467,10.769962982548916,4.0682414698162725,5793.859568536999
89a81017633ffff,-46.7289159180515,-23.8305956039428,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,391,504.2,3.0,0.8732306327145337,7.719993113751353,8.84072640666865,13.933067008366622,4948.155583730868
89a81017637ffff,-46.7319274694554,-23.8289236831202,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,337,448.3,2.0,1.2860011577216686,8.310899106058628,6.462590687540711,17.262359417388783,4125.674930815057
89a8101763bffff,-46.7258134526367,-23.8292116441373,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,726,484.3,3.0,0.8569393397751338,7.066232771380012,8.245896113526815,10.147026063711294,9199.451401407023
89a81017643ffff,-46.7136759067729,-23.8328426939033,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,587,440.1,2.0,0.29301219073984425,4.860524579632649,16.588130914826497,20.546642899584075,7769.149165720522
89a81017647ffff,-46.7166876371732,-23.8311710702574,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,326,380.1,1.0,0.3099100743737962,5.607555462609172,18.094137384658403,1.0834746561145656,4309.2146766898295
89a8101764bffff,-46.7105733328119,-23.8314584475598,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,397,374.4,1.0,0.29382097833258036,5.062750363087858,17.23073141958317,6.457352171637885,5254.1119927414375
89a8101764fffff,-46.7135850907379,-23.8297868545427,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,235,335.6,1.0,0.2947741922811623,5.117372410868719,17.36031357177854,6.993080310337597,3109.8926654884253
89a81017653ffff,-46.7137667236159,-23.8358984185192,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,214,147.5,1.0,0.27648981563109115,4.4772170312180455,16.193063100710404,16.447688564476888,2835.9002200691707
89a81017657ffff,-46.7167784676606,-23.8342268429424,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,122,308.9,1.0,0.3413950199481683,4.963876079875862,14.539978001522972,8.870670596904938,1608.8097279164888
89a8101765bffff,-46.7106641351603,-23.8345142387875,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,27,435.4,2.0,0.15826240073576564,3.5527150421782725,22.44825698120095,0.45837917125045835,360.9926352576299
89a81017663ffff,-46.7196084826811,-23.8264434321483,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,556,404.9,2.0,0.36380999037542766,6.819119276527945,18.743628423977768,13.11180960933992,7319.489806947097
89a81017667ffff,-46.7226201169059,-23.8247716030717,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,380,429.9,2.0,0.39018224295286036,7.345986622653217,18.827065442700622,19.307542836954603,4992.507548768592
89a8101766bffff,-46.7165059785581,-23.8250591801493,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,405,403.2,2.0,0.2849820853548209,6.476771042631194,22.72694100952767,14.774313634248488,5363.568056593731
89a8101766fffff,-46.7195176402044,-23.8233873817678,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,127,230.8,1.0,0.2785695551552699,6.686247029149859,24.002073828287017,8.640306409823138,1682.7233868597968
89a81017673ffff,-46.7196993263535,-23.8294993679386,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,507,359.9,1.0,0.40055205530258475,5.770641703630186,14.406720992283839,0.12997328326955015,6655.798629416784
89a81017677ffff,-46.7227109740804,-23.8278275868976,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,756,374.7,1.0,0.6514784059489793,7.355085483071498,11.289837722798616,10.126953125,9734.922487272446
89a8101767bffff,-46.7165968075791,-23.8281151826569,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,328,547.4,4.0,0.24748900337726593,5.9413825415110235,24.006652661064425,0.32786885245901637,4356.125687833684
89a81017687ffff,-46.7291885826581,-23.8397624651825,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,40,113.2,1.0,0.420020728070591,6.682636370253717,15.910253765215597,4.206679088433424,524.3335709919846
89a8101768fffff,-46.7260860732413,-23.8383787057842,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,128,248.6,1.0,0.32943651768414073,6.072001737737914,18.431477422183253,7.574042633465384,1689.4622061038165
89a81017697ffff,-46.7292794724967,-23.8428178559009,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,10,165.2,1.0,0.29575629150091337,6.068304423028263,20.517921672038284,2.8941814892975577,132.32603711369293
89a810176a3ffff,-46.7321092725309,-23.8350351349821,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,294,493.5,3.0,0.8735772559685636,6.859934164689951,7.852693185199881,2.529070752957928,3720.506127589083
89a810176abffff,-46.7290068055421,-23.833651339316,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,135,454.7,3.0,0.33264278278391624,7.277961809049871,21.87921153178187,7.125581395348838,1781.4218247116492
89a810176afffff,-46.7320183705181,-23.8319794664792,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,68,433.6,2.0,1.0614759449238758,8.091139963003744,7.62253728094046,4.486778504407165,847.7481159403505
89a810176b3ffff,-46.7322001751524,-23.838090688699,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,91,386.0,1.0,1.0013945808920466,7.244108271239629,7.234019845390562,13.758818703855619,1139.9538534000126
89a810176b7ffff,-46.7352117267695,-23.8364188331608,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,14,38.1,1.0,0.6621659562815644,6.8312799756901565,10.316567789216542,-0.4040491810401008,180.126716652241
89a810176bbffff,-46.7290976934741,-23.8367069597579,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,384,350.1,1.0,0.4517078705431471,6.934053770509986,15.350748177516307,11.508841985168283,5021.434418813591
89a810176c7ffff,-46.7199718619712,-23.8386664856113,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,5,125.4,1.0,0.7037318614939694,5.340626671735069,7.589007921848705,-1.8965933800434889,64.12314070688119
89a810176cfffff,-46.7168692992168,-23.8372825008462,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,5,130.0,1.0,0.3281077952103599,4.810177551984823,14.660357425829739,7.170487781866214,66.00126103829923
89a810176d3ffff,-46.7170509647853,-23.8433934717581,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,28,123.4,1.0,0.4669015231781193,4.386026230137043,9.39390002474635,17.16439547694984,365.7208374313784
89a810176d7ffff,-46.7200627088618,-23.8417219619266,55.0,PARELHEIROS,PARELHEIROS,57.6,Muito Baixa,2,116.9,1.0,0.4006675963872614,4.8223093658758645,12.035685963521015,1.3073327490505404,26.25538481296589
89a8102a6d3ffff,-46.7681773522524,-23.4007659613838,61.0,PERUS,PERUS,61.0,Muito Baixa,101,553.8,4.0,1.298941759205447,73.40764165625833,56.51342035624541,24.87920022216051,1235.1712426101408
89a8102b403ffff,-46.7312479806663,-23.3932701845856,61.0,PERUS,PERUS,61.0,Muito Baixa,623,8.1,1.0,0.4936781695519202,67.51958132532556,136.76841612544615,7.079756907461938,8120.606782157292
89a8102b407ffff,-46.7342574033497,-23.3915912135954,61.0,PERUS,PERUS,61.0,Muito Baixa,817,171.5,1.0,0.6155451286145583,63.871429347204426,103.7640075082121,17.19738217015894,10549.769752266864
89a8102b433ffff,-46.7372667853647,-23.3899121657175,61.0,PERUS,PERUS,61.0,Muito Baixa,265,205.7,1.0,0.6423795455306975,75.17960861612977,117.03300508116372,14.251220138710504,3414.78482119497
89a8102b43bffff,-46.7341665559137,-23.3885191076187,61.0,PERUS,PERUS,61.0,Muito Baixa,142,205.7,1.0,0.71863666141725,69.34770125234981,96.49897503918967,12.118071203244705,1818.9807144863198
89a8102b483ffff,-46.7345299512687,-23.4008068521882,61.0,PERUS,PERUS,61.0,Muito Baixa,24,60.6,1.0,0.935247309914696,87.41821135468456,93.47068997467416,11.050898614350391,302.23470463093224
89a8102b493ffff,-46.7346208022818,-23.4038785050912,61.0,PERUS,PERUS,61.0,Muito Baixa,62,128.5,1.0,2.9748651924394536,89.25245495919667,30.002184699336823,22.447062740015934,654.3166782467066
89a8102b497ffff,-46.7376302387985,-23.4021996456101,61.0,PERUS,PERUS,61.0,Muito Baixa,90,71.4,1.0,2.1869038802162466,86.87121097455439,39.72337868181218,12.521364345693692,1020.7310510388563
89a8102b49bffff,-46.7315204871592,-23.4024856817031,61.0,PERUS,PERUS,61.0,Muito Baixa,26,24.5,1.0,2.7052211860754505,88.16538666401692,32.590823670104854,38.53322288621975,281.40160923666366
89a8102b4c3ffff,-46.7253198180586,-23.399699745996,61.0,PERUS,PERUS,61.0,Muito Baixa,82,386.4,1.0,1.3672554255204836,80.50807458870263,58.88298052140111,32.84499452723752,997.2105753426773
89a8102b4d3ffff,-46.7254106261463,-23.4027714841836,61.0,PERUS,PERUS,61.0,Muito Baixa,227,228.3,1.0,2.057960029717167,85.3289685762912,41.46288914465374,24.286511757728,2603.7807939057398
89a8102b4d7ffff,-46.7284201591423,-23.4010927620527,61.0,PERUS,PERUS,61.0,Muito Baixa,7,256.7,1.0,2.2897065603072466,86.32435502078006,37.70105589827045,39.23697107024292,78.67057409794072
89a8102b4dbffff,-46.7223102575629,-23.4013784380961,61.0,PERUS,PERUS,61.0,Muito Baixa,301,586.2,5.0,1.483114248179939,84.79583312632222,57.17417470055507,33.29093221878975,3625.61897216177
89a810380cbffff,-46.767534369052,-23.4822660342812,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,16,196.9,1.0,7.837671708494465,96.19661857461585,12.273621829599982,22.86966680855303,91.05101271001186
89a81038103ffff,-46.7976269788877,-23.4654808501732,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,4,40.3,1.0,0.0,87.72280653916323,,,54.113440011480826
89a8103810fffff,-46.7975358267397,-23.4624117714521,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,3,40.3,1.0,0.0,85.14384287336813,,,40.58508000861062
89a81038113ffff,-46.7977181319895,-23.4685498154446,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,11,40.3,1.0,0.0,88.06362385368801,,,148.81196003157228
89a81038117ffff,-46.8007271779009,-23.4668709193521,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,3,40.3,1.0,0.0,85.28353204474213,,,40.58508000861062
89a8103814bffff,-46.7853171444698,-23.4629888394835,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,4,423.3,2.0,1.8629555640542441,94.08299662735574,50.502007907589736,13.775888226369826,46.66161775526385
89a8103815bffff,-46.7854082400708,-23.4660579570512,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,28,40.3,1.0,2.147302173443344,92.33393568752145,42.99997309622137,16.40751006091355,318.6696192239521
89a81038163ffff,-46.7943444924588,-23.4579522805853,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,4,40.3,1.0,0.9264373022081057,91.73433522859226,99.01839553518536,59.66248506571087,50.4076908026484
89a8103816bffff,-46.791244295926,-23.4565618855905,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,4,40.3,1.0,1.5011964279318262,94.16118905641062,62.724096130534335,41.471581010452965,48.108654299753525
89a8103816fffff,-46.7942533567172,-23.4548829083686,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,323,270.7,1.0,2.0259840345329194,91.68078193584466,45.25247009509688,81.02722931991224,3715.2674377729436
89a81038203ffff,-46.7548594603264,-23.4674966284117,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,69,407.2,2.0,7.7186643912775725,89.26054283512403,11.564247168978138,26.040875623204673,400.86899719989174
89a8103820bffff,-46.7517589608112,-23.4661055764348,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,356,169.1,1.0,10.062444179213466,89.94344841610504,8.938528931361038,12.61108076044054,1233.8660332217994
89a8103820fffff,-46.7547685060942,-23.464427415105,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,81,273.1,1.0,7.667653002392856,88.33413441818709,11.52036149661709,40.75763039005663,474.7172670386654
89a81038213ffff,-46.7549504150461,-23.4705657283067,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,132,407.2,2.0,5.374971259155187,89.219554635335,16.599075666380052,32.552606459517605,1076.2473141703827
89a8103821bffff,-46.7518499011192,-23.4691747428074,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,413,837.0,7.0,11.647898943145698,89.89226371559332,7.717465969988617,11.674310148106299,776.630417666222
89a81038243ffff,-46.7456488338848,-23.4663924820635,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,407,746.1,6.0,9.453196039713783,89.11103267155252,9.426550797972299,19.89778534923339,1658.5917330046645
89a8103824fffff,-46.7455579227223,-23.4633231829065,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,7,82.5,1.0,5.0919533722398675,88.83954000783369,17.447045075504022,19.067624888552672,59.054846414412374
89a81038253ffff,-46.7457397460418,-23.4694616672499,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,676,881.7,7.0,33.2178596476228,91.71746623022948,2.7610889805416208,9.651905523343125,0.0
89a81038257ffff,-46.7487493740771,-23.4677836606271,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,611,1127.7,8.0,17.079860842317615,90.84406228588793,5.318782343987824,5.678924087395559,0.0
89a81038263ffff,-46.7515770826827,-23.459966903068,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,306,476.6,3.0,2.316107698155849,80.06988502506664,34.57088160832097,36.42597066730187,3430.9492052425935
89a81038267ffff,-46.7545866006037,-23.4582886472286,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,159,341.1,1.0,5.327426102810768,85.53838679226753,16.05623149744624,12.401499222963707,1303.9484901094509
89a8103826bffff,-46.7484765993569,-23.4585756219546,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,1436,865.6,7.0,4.442294738374545,83.8225150290066,18.869192605549088,63.88116321941967,13047.58971981577
89a8103826fffff,-46.7514861450725,-23.4568973963281,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,1036,549.1,4.0,3.7812841929397463,81.63448462321475,21.58908996463138,25.943564137347146,10097.970539087957
89a81038273ffff,-46.7516680213291,-23.4630362965668,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,118,56.8,1.0,5.217950925079695,87.98652906493756,16.86227607891765,18.43333682995909,980.6282711792804
89a8103827bffff,-46.7485675233244,-23.4616450817589,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,122,234.4,1.0,1.9189063343088852,82.41606229050957,42.94949723025048,22.06828120980486,1416.3533475644813
89a81038283ffff,-46.7581418864841,-23.4750255375832,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,1210,845.7,7.0,2.9349457476836904,86.50630334387454,29.47458344405405,52.2772573997752,12818.031248775686
89a81038287ffff,-46.7611514037588,-23.4733474104082,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,1300,691.2,6.0,1.2689588477318707,86.20040832219324,67.93002663267397,36.46982075735454,15937.221501679838
89a8103828bffff,-46.7550413709364,-23.4736347147837,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,1229,816.2,7.0,5.696348786183135,89.374610770971,15.689806598176526,39.613878839795824,9625.54178530841
89a8103828fffff,-46.7580509160589,-23.4719566177,42.0,JARAGUA,PIRITUBA-JARAGUA,69.0,Baixa,285,616.2,5.0,3.487492099878335,88.05905998084329,25.249966869864828,38.064471863600495,2861.6473523526834
89a81038293ffff,-46.7582328575681,-23.4780943441704,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,630,597.4,5.0,2.1818778430328147,90.21000169845395,41.345120207583136,12.144426628659659,7148.283760697556
89a81038297ffff,-46.76124238886,-23.4764162638059,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,947,390.4,1.0,0.4423490426843429,92.29153210944514,208.6396108136346,25.185972369819343,12392.452379296012
89a8103829bffff,-46.7551323275964,-23.476703587669,95.0,SAO DOMINGOS,PIRITUBA-JARAGUA,62.0,Muito Baixa,443,757.2,6.0,1.108096772590882,88.34597737936645,79.72767321828893,5.910935645067778,5502.1766110137405
89a810382c3ffff,-46.7489312283007,-23.4739217851641,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,1640,1082.7,8.0,5.2797654053816725,91.81998005760879,17.39092043067227,22.189169134506756,13527.695139881196
89a810382c7ffff,-46.7519408423848,-23.4722437955209,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,739,1236.4,8.0,5.444584762672835,87.92483012572025,16.149042389516683,9.08301744842154,5973.909902505859
89a810382cbffff,-46.7458306589169,-23.47253073908,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,417,938.0,7.0,24.184193286369734,91.42208544725376,3.780241266049567,10.688203658362463,0.0
89a810382cfffff,-46.7488403006661,-23.4708527796339,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,410,776.1,6.0,18.450611385649566,88.70112178839112,4.807489569553272,11.060785200125187,0.0
89a810382d3ffff,-46.7490221566021,-23.4769906771029,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,4094,1237.8,8.0,7.285240897384497,93.36020048689014,12.814977816369497,14.206212642637203,25559.329617858493
89a810382d7ffff,-46.7520317844159,-23.4753127345161,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,377,1543.2,9.0,3.012935979840391,86.5168175825801,28.71511979061808,12.253419571463931,3964.3148566822406
89a810382dbffff,-46.7459215727325,-23.4755996975048,63.0,PIRITUBA,PIRITUBA-JARAGUA,71.6,Média,536,540.5,4.0,3.6448590572078574,91.72994466737455,25.1669387561022,18.05033211712976,5297.556506875018
89a81038317ffff,-46.7790255054878,-23.457138408742,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,16,271.0,1.0,0.0004043937963680816,72.59177717208574,179507.64285714287,0.0,216.44728974518142
89a81038323ffff,-46.7818525493169,-23.4493204838489,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,37,322.5,1.0,0.0,94.1264689604653,,,500.5493201061976
89a81038327ffff,-46.7848616798577,-23.4476415497459,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,856,548.5,4.0,2.1555344757265513,73.72026694612204,34.20045829759863,8.75597528273289,9735.138651234969
89a8103832bffff,-46.778752314175,-23.4479296365753,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,16,240.2,1.0,0.0,67.24753984145453,,,216.4537600459233
89a8103832fffff,-46.7817614725386,-23.4462507325794,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,12,152.9,1.0,1.0142485265623176,71.41704207890763,70.41374989320195,15.412174599000789,150.16933771569467
89a81038337ffff,-46.7849527710755,-23.4507112347474,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,118,317.8,1.0,5.3947576699060535,93.89004301594582,17.40394078119562,35.97248006989189,959.7650752897699
89a8103836bffff,-46.7695425487922,-23.4468264188804,3.0,ANHANGUERA,PERUS,59.7,Muito Baixa,16,52.8,1.0,0.28252683730544326,65.64252974894077,232.34086494223496,36.98879551820728,211.9333306490362
